,0x,0y,1x,1y,2x,2y,3x,3y,Unnamed: 8
335,1.989405380189202,1.8402598890036916,1.0297209411876418,1.7597347331768634,1.0218539926024166,1.180690173147071,2.015840835554439,1.2748439454475515,
336,1.986405513320461,1.840231626487335,1.0325375514294264,1.7587019182147934,1.0239340269787638,1.1806758307575915,2.014325314897654,1.2768612928103802,
337,1.9852774154114377,1.8419792373761141,1.0350498203492813,1.7570622521285642,1.026934023744899,1.1806802356614792,2.0143865566465555,1.278940474899355,
338,1.982722150678161,1.8435510586582173,1.0377135039230783,1.7556821108971377,1.0290140357163666,1.1806629466628493,2.0127711061199047,1.2809593458278445,
339,1.9799020186619107,1.8445742181819087,1.040120409114813,1.7538913548004007,1.0310940079157316,1.1806413976305952,2.0128055257072317,1.2830391448573015,
340,1.976970987098073,1.8452137914551057,1.0427114634558383,1.7523792577790909,1.033173963133795,1.1806182675252606,2.0111604374325465,1.2850550319543959,
341,1.9739962763128127,1.845602501815214,1.0454320465871039,1.7511149684823426,1.0352539086227848,1.1805942784912238,2.0085729412481372,1.2865732096434912,
342,1.9719165861473127,1.845642968177107,1.048102627072756,1.7497482205649655,1.0382539084044473,1.180593133928339,2.0091146559624002,1.2885815158649807,
343,1.9689165867307117,1.8456448391110802,1.0508851749615056,1.748626869929876,1.0403338963727489,1.18057316488624,2.0079817873433856,1.2905196699824364,
344,1.9659166701919133,1.8456224614382026,1.053601664362529,1.7473538085275364,1.0433338963723389,1.1805731152852288,2.0081260486963624,1.292594745251664,
345,1.962916962990453,1.8455805483673628,1.056414968159431,1.746312020763,1.0454138570060603,1.1805504774167006,2.006586066521525,1.294597525493378,
346,1.9599174249278175,1.8455279041767945,1.059155898893196,1.7450924721937737,1.048413845231932,1.180558882452785,2.0066332329025816,1.2966770744933827,
347,1.9569179955607945,1.845469393731237,1.0619873232940886,1.744100990543903,1.0504937933772072,1.180535124845827,2.0049898947308433,1.2986806649173372,
348,1.955767187821176,1.8472021344092833,1.0645091927942238,1.7424761292500421,1.0534937801918356,1.1805440193416437,2.005012538459841,1.3007606254872661,
349,1.95319906100706,1.8487528518776244,1.0671876827595956,1.7411249477280388,1.0555737408673342,1.1805213853119176,2.003355736421602,1.3027607706560675,
350,1.950373840577,1.8497618759217245,1.069599481945523,1.7393407883498555,1.057653584088405,1.180489748518642,2.0033758808327153,1.3048407569333356,
351,1.9474416016617078,1.8503958908613325,1.072194701818942,1.7378358518699295,1.0597333942003722,1.1804560052366377,2.001709956860844,1.3068373386313783,
352,1.9444645877683446,1.850766550110134,1.074922888471448,1.7365880547754116,1.0618131684904477,1.1804201219081452,1.9991036896421084,1.3083230610767043,
353,1.9423845045047767,1.8507680757403167,1.0775933641118725,1.73522110201328,1.0648131498639504,1.1804095503123906,1.99961658349056,1.31033892035035,
354,1.9393847191590754,1.8507321886992631,1.0803797942795033,1.734109433483134,1.0668930163846002,1.1803794842650608,1.9984393134883345,1.3122660669856359,
355,1.9363852317026935,1.8506767360256782,1.0830973186841129,1.7328385829371011,1.0698930066568213,1.1803718444628428,1.9985606775761657,1.3143426072498994,
356,1.933386101582414,1.8506044966899073,1.0859150990293953,1.7318089645972585,1.0719728477078647,1.1803400653294793,1.9969901263126066,1.3163269813279062,
357,1.9303873399380218,1.8505183073627092,1.0886575518510424,1.730592842678601,1.0749728402241014,1.1803333643949823,1.997022288148509,1.3184068164961906,
358,1.9273886405802823,1.8504299775155875,1.0914975083508494,1.7296260712065332,1.0770526736351083,1.180301089119892,1.995353794657167,1.320390966050207,
359,1.9262102818453022,1.8521441010241535,1.0940218046298986,1.7280049825921822,1.0800526712931986,1.1802973405930834,1.995362408798883,1.3224710320365365,
360,1.923627837149131,1.8536708555529553,1.0967053331569125,1.7266638358273938,1.0821325022083,1.1802649048795808,1.9936650577382449,1.3244516664809494,
361,1.9207967916833888,1.854663418684902,1.099125116412201,1.724890520007404,1.0842121788884926,1.1802237513039768,1.9936650502093967,1.3265317503039875,
362,1.9178592737803526,1.8552725069948726,1.101737900732566,1.723416288649966,1.0862918066534633,1.1801801959359288,1.9919666521978714,1.3285086616928898,
363,1.9148808839642126,1.855631942807101,1.104077995505485,1.7215390682436846,1.0883714186238076,1.1801358928466243,1.9919606552028735,1.3305887368710922,
364,1.9118873370301692,1.8558286068701102,1.1066304747603664,1.7199627276544085,1.090450998803314,1.1800901218085427,1.9902513740545151,1.3325619016770949,
365,1.9088886879178726,1.8559186263198044,1.1093355111669942,1.7186655083056408,1.092530541869726,1.1800426945393898,1.9876182848567425,1.3339995529827227,
366,1.9068118777608678,1.8558019717755956,1.1119877069857593,1.7172634179594346,1.0955304882542025,1.1800247588133934,1.9880899731719708,1.3360254500295146,
367,1.903815206930551,1.8556606779868874,1.1147635671291387,1.7161256128511677,1.0976101120087955,1.1799810123820595,1.9868639598886815,1.337937435661518,
368,1.9008177818101437,1.8555364095373474,1.1174690541780907,1.7148293336266356,1.1006100474198806,1.1799613266177136,1.9869547627423312,1.3400155366101467,
369,1.897820304423205,1.855413408257715,1.120285843228438,1.7137970064276125,1.102689703522816,1.1799191460007683,1.9853475930897133,1.3419773931461756,
370,1.8948225545310706,1.8552972377614194,1.123022434675623,1.712567751673221,1.1056896644585552,1.1799038363946581,1.9853527739645864,1.3440574705172024,
371,1.891824550386702,1.855187825009203,1.1258625389184467,1.711601414314999,1.1077692767634724,1.179859549013171,1.9836496035521147,1.346017981870064,
372,1.888826319310888,1.8550848181355306,1.128619963982971,1.710419633026633,1.1107692328308107,1.17984331343373,1.98363143588326,1.3480979863524463,
373,1.885828018051941,1.8549838747821257,1.1314722084785462,1.7094897398405835,1.112848802997806,1.179797089722658,1.9818945051725483,1.3500545591951612,
374,1.884605678508227,1.8566669180824587,1.1340068058100097,1.7078848048364983,1.1158487069027818,1.1797730780398576,1.9818659066190514,1.3521344464117333,
375,1.8820003248144515,1.8581542418973453,1.136706151143293,1.7065757842974378,1.1179282271953823,1.1797246625094437,1.980125998924282,1.3540872026956197,
376,1.879157377927974,1.859112183962748,1.1393534611862977,1.705164490729038,1.120928166907412,1.1797056434614197,1.9800922035645607,1.3561670119620148,
377,1.8762151781977838,1.8596982392055954,1.142132721740182,1.7040350170579763,1.1230076919640453,1.1796574329879013,1.9783444101197682,1.358115858004927,
378,1.8732355371213076,1.8600471504484308,1.1448379672974738,1.70273823393241,1.1260076129751817,1.1796356631247602,1.9783058045714925,1.3601955835451283,
379,1.8702413123194142,1.8602332091373601,1.147655859150339,1.7017089208092273,1.1280870822790043,1.1795851049861237,1.9765434306521605,1.3621403576536575,
380,1.8672425415369167,1.860319079935887,1.1503903824365738,1.7004750721973465,1.1310869919279396,1.1795618219831954,1.9764989111877456,1.3642199650031854,
381,1.8642425590605687,1.8603293337938793,1.1532299759337978,1.6995072350361862,1.1331664450252883,1.179510601607871,1.9747357981439733,1.3661608918568342,
382,1.8612427638894382,1.860294277677967,1.1559826145348933,1.6983143474757854,1.1361663425063333,1.1794858003333022,1.9746868509333353,1.3682403997028143,
383,1.858243343316655,1.860235318136212,1.1588345520150878,1.69738351311401,1.1382457088940061,1.179431173080589,1.9729128471258095,1.3701772510214174,
384,1.8552442758171221,1.8601605241976404,1.1615967140819432,1.6962128463311783,1.1412455848833263,1.179403895824489,1.9728590736536207,1.3722566396634492,
385,1.8522456441587758,1.8600699252044741,1.1644567995157153,1.6953073567887078,1.1433249146777542,1.1793478929948633,1.9710807582664718,1.3741895353880609,
386,1.8492469964835423,1.8599798578973286,1.1672263546395,1.6941542893941821,1.1463248048287842,1.1793222204072644,1.9710200171118986,1.3762687321615923,
387,1.8462485618826054,1.8598829561744068,1.1700905915001785,1.6932620185799496,1.1484041158154685,1.1792655235680556,1.9692308356966401,1.3781974815415727,
388,1.8432505235307783,1.8597744847912083,1.1728574976170465,1.6921026090145077,1.1514040024653416,1.1792394450728376,1.9691657640261842,1.3802765472905634,
389,1.8402524234716156,1.8596677325769508,1.175724068822657,1.691217866383476,1.153483225764393,1.1791796187942971,1.96737507481085,1.382201381303148,
390,1.8372541606188386,1.8595656548337467,1.1784964113879517,1.6900715170908716,1.15648309552386,1.1791516647921862,1.967306781882835,1.3842803437335216,
391,1.8342560604924474,1.8594589045075995,1.18136496136017,1.6891932113030697,1.158562327379728,1.1790921366436682,1.9655082552775918,1.3862010652928105,
392,1.8312581279590545,1.8593475468620377,1.1841393135376141,1.688051734191818,1.1615621719082345,1.1790615947905636,1.9654341971330627,1.388279830335366,
393,1.8282603933094077,1.8592309837018774,1.187009022976431,1.6871772241937246,1.1636413291953556,1.1789995167241192,1.9636337230282153,1.390196595021564,
394,1.825262764148533,1.8591117385180165,1.1897796424388831,1.6860267165691163,1.1666411691948098,1.1789685332176254,1.9635552944342685,1.3922751997619065,
395,1.8222650820868047,1.8589938306862508,1.1926506581102438,1.685156504517487,1.1687202090539772,1.1789026395539255,1.9617403552861057,1.3941875837682507,
396,1.8192673318921586,1.8588776679964605,1.1954233646242591,1.684011035798081,1.1717199909985676,1.1788664693326276,1.9616566277661107,1.3962659818084049,
397,1.8162694858003998,1.8587640070527391,1.1982971157201199,1.683149900129885,1.1737990416780746,1.178800917956109,1.9598354182683708,1.398174224031094,
398,1.8132714538654788,1.8586553584577512,1.201072565779569,1.6820110950686462,1.1767988517592896,1.1787671618212383,1.9597460087004435,1.4002523853915483,
399,1.810273479629675,1.8585451292354105,1.203945505819805,1.6811472573956956,1.1788777973383369,1.178698357822214,1.9579093046379734,1.4021560810227238,
400,1.8072754152868586,1.8584373786143824,1.20672062354626,1.680007642722082,1.181877603000362,1.1786642112252759,1.9578103581723867,1.4042338101455574,
401,1.8042777840678623,1.8583181851795816,1.209595096797097,1.6791489206889285,1.1839564201987758,1.1785916318445853,1.9559680440397897,1.4061333325851315,
402,1.8012798062297848,1.8582080539742143,1.2123717911990952,1.6780131530199438,1.1869562096957929,1.1785560935049357,1.9558637703838708,1.4082108011686734,
403,1.7982818962537697,1.8580960906958173,1.2152482962151951,1.6771612616581193,1.1890350014646633,1.1784827893945569,1.9540051592515773,1.4101056038911632,
404,1.7952839226936914,1.8579858430968803,1.2180301902595367,1.676038289919358,1.1920347944426135,1.1784475461052444,1.9538929167855463,1.4121826571739997,
405,1.7922863559040267,1.8578650401933572,1.2209115398703567,1.6752029310622025,1.1941135051052294,1.1783719769842433,1.9520185176081384,1.4140726623214648,
406,1.78928845926037,1.8577527204980635,1.2236958361391037,1.6740859286952212,1.197113326200994,1.1783392143011282,1.9518975666873088,1.4161492266921676,
407,1.7862905382167538,1.857641053957674,1.2265793872621702,1.6732582011309454,1.1991919630635226,1.1782616417244012,1.9500203834747942,1.4180351330153782,
408,1.7832928268569113,1.8575238933709932,1.2293612908578617,1.6721352530536597,1.2021916604748089,1.1782190337354415,1.9498956922425277,1.4201114761487543,
409,1.7802950121386414,1.8574094079355705,1.2322448385094051,1.6713075133957491,1.2042701569005114,1.1781377852322932,1.948017464518105,1.4219933689241135,
410,1.7772969508852152,1.857301571389331,1.2350275567416231,1.6701865855479012,1.2072698243996867,1.1780931209916505,1.9478891811701473,1.4240694932203828,
411,1.774298678694658,1.8571997682885377,1.237909161921355,1.6693521087129062,1.2093482618069622,1.1780103764754588,1.9460017155698357,1.425946872815515,
412,1.7713003581162936,1.8570994004183883,1.2406891522125874,1.66822443234947,1.2123479506334238,1.1779671683234327,1.9458640615931946,1.4280223968682875,
413,1.7683021942365202,1.8569944559091403,1.2435704266651872,1.667388814297489,1.2144262697587753,1.177881504304616,1.9439618393737124,1.429894864045109,
414,1.7653041537700949,1.8568860429870488,1.2463475215683644,1.6662540262561585,1.2174259364653222,1.1778367868624373,1.9438154535074714,1.4319697905231048,
415,1.762306099533716,1.8567780115299124,1.2492286262971999,1.6654178232057684,1.2195042617739924,1.1777512729906858,1.9419110030416173,1.4338381301404672,
416,1.7593077175550977,1.8566794949815724,1.2520055734774556,1.6642826737186656,1.2225037985025895,1.1776985528446544,1.9417583971344266,1.4359126084237985,
